"Please enter between {0} and {1} words.","Please enter between {0} and {1} words."
"Letters or punctuation only please","Letters or punctuation only please"
"Letters, numbers, spaces or underscores only please","Letters, numbers, spaces or underscores only please"
"Letters only please","Letters only please"
"No white space please","No white space please"
"Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx","Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx"
"A positive or negative non-decimal number please","A positive or negative non-decimal number please"
"The specified vehicle identification number (VIN) is invalid.","The specified vehicle identification number (VIN) is invalid."
"Please enter a correct date","Please enter a correct date"
"Vul hier een geldige datum in.","Vul hier een geldige datum in."
"Please enter a valid time, between 00:00 and 23:59","Please enter a valid time, between 00:00 and 23:59"
"Please enter a valid time, between 00:00 am and 12:00 pm","Please enter a valid time, between 00:00 am and 12:00 pm"
"Please specify a valid phone number","Please specify a valid phone number"
"Please specify a valid mobile number","Please specify a valid mobile number"
"Please enter at least {0} characters","Please enter at least {0} characters"
"Please enter a valid credit card number.","Por favor, introduzca un número de tarjeta de crédito válido."
"Please enter a valid IP v4 address.","Please enter a valid IP v4 address."
"Please enter a valid IP v6 address.","Please enter a valid IP v6 address."
"Invalid format.","Invalid format."
"HTML tags are not allowed.","HTML tags are not allowed."
"Please select an option.","Por favor selecciona una opción."
"Empty Value.","Empty Value."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.","Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field."
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter."
"Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.","Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Por favor, introduzca un número de teléfono válido. Por ejemplo (123) 456-7890 ó 123-456-7890."
"Please enter a valid fax number (Ex: 123-456-7890).","Please enter a valid fax number (Ex: 123-456-7890)."
"Please enter a valid email address (Ex: johndoe@domain.com).","Por favor, introduce una dirección válida de correo electrónico (Ej: juan_123@domain.com)."
"Please enter 6 or more characters. Leading or trailing spaces will be ignored.","Por favor, introduzca 6 o más caracteres. Los espacios entre caracteres serán ignorados."
"Please enter 7 or more characters, using both numeric and alphabetic.","Please enter 7 or more characters, using both numeric and alphabetic."
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://).","Please enter a valid URL. Protocol is required (http://, https:// or ftp://)."
"Please enter a valid URL. For example http://www.example.com or www.example.com.","Please enter a valid URL. For example http://www.example.com or www.example.com."
"Please enter a valid XML-identifier (Ex: something_1, block5, id-4).","Please enter a valid XML-identifier (Ex: something_1, block5, id-4)."
"Please enter a valid social security number (Ex: 123-45-6789).","Please enter a valid social security number (Ex: 123-45-6789)."
"Please enter a valid zip code (Ex: 90602 or 90602-1234).","Please enter a valid zip code (Ex: 90602 or 90602-1234)."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Por favor, use este formato para fechas: dd/mm/aaaa. Por ejemplo, 17/03/2006 para el 17 de marzo de 2006."
"Please enter a valid $ amount. For example $100.00.","Por favor, introduzca una cantidad válida en $. Por ejemplo: $100.00."
"Please enter a number 0 or greater in this field.","Por favor, introduzca 0 o un número mayor en este campo."
"Please enter a number greater than 0 in this field.","Por favor, introduzca un número mayor que 0 en este campo."
"Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%).","Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%)."
"Please enter a valid number in this field.","Por favor introduzca un número válido en este campo."
"The value is not within the specified range.","El valor no está dentro del rango permitido."
"Please use letters only (a-z or A-Z) in this field.","Por favor, use sólo letras (a-z o A-Z) en este campo."
"Please use only letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Please use only letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter."
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.","Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed."
"Please enter a valid date.","Por favor introduce una fecha correcta."
"Please enter a valid URL Key (Ex: ""example-page"", ""example-page.html"" or ""anotherlevel/example-page"").","Please enter a valid URL Key (Ex: ""example-page"", ""example-page.html"" or ""anotherlevel/example-page"")."
"Please enter a valid zip code.","Por favor, introduzca un código postal (C.P.) válido."
"Please select State/Province.","Por favor, seleccione estado/provincia."
"Please enter issue number or start date for switch/solo card type.","Please enter issue number or start date for switch/solo card type."
"This is a required field.","Este es un campo obligatorio."
"Please enter positive number in this field.","Por favor, introduzca un número positivo en este campo."
"Please enter a valid value, ex: 10,20,30","Por favor ingrese un valor válido, ej: 10,20,30"
"Attention","Atención"
"OK","Aceptar"
"Close","Cerrar"
"Ok","Aceptar"
"Log JS Errors to Session Storage","Log JS Errors to Session Storage"
"Log JS Errors to Session Storage Key","Log JS Errors to Session Storage Key"
"ui/grid/filters/elements/select","ui/grid/filters/elements/select"
"Action","Acción"
"CSV","CSV"
"Excel XML","Excel XML"
"UPS Next Day Air","UPS Aéreo Entrega al día siguiente"
"UPS Second Day Air","UPS Aéreo Entrega al final del segundo día laboral"
"UPS Ground","UPS Vía terrestre"
"UPS Worldwide Express","UPS Internacional Express"
"UPS Worldwide Expedited","UPS Internacional expedido"
"UPS Standard","UPS Estándar"
"UPS Three-Day Select","UPS Entrega al final del tercer día laboral"
"UPS Next Day Air Saver","UPS Aéreo Entrega al día siguiente garantizada"
"UPS Next Day Air Early A.M.","UPS Aéreo Entrega al día siguiente a la primera hora de la mañana"
"UPS Worldwide Express Plus","UPS Internacional Express Plus"
"UPS Second Day Air A.M.","UPS Aéreo Entrega en la mañana del segundo día laboral"
"UPS Saver","UPS garantizada"
"UPS Worldwide Saver","UPS Internacional garantizada"
"UPS Express","UPS Urgente"
"UPS Expedited","UPS Acelerada"
"UPS Express Early A.M.","UPS Urgente Primera hora de la mañana"
"UPS Worldwide Express PlusSM","UPS Internacional Express PlusSM"
"UPS Today Standard","UPS Entrega en el día estándar"
"UPS Today Dedicated Courrier","UPS Entrega en el día por mensajería dedicada"
"UPS Today Intercity","UPS Entrega en el día interurbana"
"UPS Today Express","UPS Entrega en el día urgente"
"UPS Today Express Saver","UPS Entrega en el día urgente y garantizada"
"UPS Express Plus","UPS Urgente Plus"
"Next Day Air Early AM","Transporte aéreo al día siguiente a primera hora de la mañana"
"Next Day Air Early AM Letter","Carta por transporte aéreo al día siguiente a primera hora de la mañana"
"Next Day Air","Transporte aéreo al día siguiente"
"Next Day Air Letter","Carta por transporte aéreo al día siguiente"
"Next Day Air Intra (Puerto Rico)","Transporte aéreo interno al día siguiente (Puerto Rico)"
"Next Day Air Saver","Transporte aéreo al día siguiente garantizada"
"Next Day Air Saver Letter","Transporte aéreo al día siguiente Carta garantizada"
"2nd Day Air AM","2º día en avión por la mañana"
"2nd Day Air AM Letter","2º día por correo aéreo por la mañana"
"2nd Day Air","2º día en avión"
"2nd Day Air Letter","2º día por correo aéreo"
"3 Day Select","Seleccione 3 días"
"Ground","Vía terrestre"
"Ground Commercial","Vía terrestre Comercial"
"Ground Residential","Vía terrestre Residencial"
"Canada Standard","Canadá estándar"
"Worldwide Express","Internacional Urgente"
"Worldwide Express Saver","Internacional Urgente garantizada"
"Worldwide Express Letter","Internacional Urgente Carta"
"Worldwide Express Plus","Internacional Urgente Plus"
"Worldwide Express Plus Letter","Internacional Urgente Plus Carta"
"Worldwide Expedited","Internacional Expedido"
"Customer Packaging","Embalado por el cliente"
"UPS Letter Envelope","UPS Sobre de carta"
"Customer Supplied Package","Paquete suministrado por el cliente"
"UPS Tube","UPS Tubo"
"PAK","PAK"
"UPS Express Box","UPS Urgente Box"
"UPS Worldwide 25 kilo","UPS Internacional 25 kilos"
"UPS Worldwide 10 kilo","UPS Internacional 10 kilos"
"Pallet","Palé"
"Small Express Box","Caja pequeña urgente"
"Medium Express Box","Paquete mediano urgente"
"Large Express Box","Gran paquete urgente"
"Residential","Residencial"
"Commercial","Comercial"
"Pounds","Libras"
"Kilograms","Kilogramos"
"Sorry, something went wrong. Please try again or contact us and we'll try to help.","Lo sentimos, algo salió mal. Por favor, inténtelo de nuevo o contáctenos y lo trataremos de ayudar."
"We can't convert a rate from \"%1-%2\".","We can't convert a rate from \"%1-%2\"."
"Cannot retrieve shipping rates","Imposible obtener las tarifas de transporte."
"status","status"
"error_message","error_message"
"Empty response","Respuesta vacía"
"Delivery Confirmation","Confirmación de envío"
"Signature Required","Firma requerida"
"Adult Signature Required","Se requiere firma de adulto"
"Not Required","No requerido"
"None","Ninguno"
"label","etiqueta"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","United Parcel Service XML"
"UPS","UPS"
"Access License Number","Número de licencia de acceso"
"Enabled for Checkout","Habilitado para el proceso de pago"
"Allowed Methods","Métodos permitidos"
"Packages Request Type","Tipo de solicitud de paquetes"
"Container","Contenedor"
"Free Shipping Amount Threshold","Free Shipping Amount Threshold"
"Destination Type","Tipo de destino"
"Free Method","Método gratuito"
"Gateway URL","URL de la pasarela"
"Gateway XML URL","URL XML de la pasarela"
"Calculate Handling Fee","Calcular el gastos de envío"
"Handling Applied","Gastos de tramitación aplicados"
"Handling Fee","Gastos de tramitación"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Peso máximo del paquete (Por favor, consulte a su transportista para la carga máxima soportada)"
